id,term,english,category,alphabet_index,korean_initial,definition,detailed_explanation,related_concepts,source_files,exam_note,bok_appeared,importance,difficulty,concept_image_url,concept_image_alt,known_status,last_reviewed,review_count
CS-319,TCP,Transmission Control Protocol,네트워크,T,T,"TCP는 연결 설정 후 순서 보장, 재전송, 흐름·혼잡 제어를 제공해 신뢰성 있는 바이트 스트림을 전달하는 전송 계층 프로토콜입니다.","의미: TCP는 Transmission Control Protocol로, IP의 비신뢰 최선형 전달 위에서 애플리케이션이 신뢰할 수 있는 연속 바이트 스트림을 사용하도록 합니다. 3-Way Handshake로 연결을 만들고, 순서 번호와 ACK, 재전송, 윈도우 제어로 손실과 순서 뒤바뀜을 처리합니다. 활용: HTTP/1.1, HTTP/2, SSH, SMTP, DB 접속처럼 정확성이 중요한 서비스에 쓰입니다. UDP보다 오버헤드는 크지만 신뢰성과 흐름 제어가 기본 제공됩니다. 금융 거래처럼 순서와 정확성이 중요한 통신은 대개 TCP 기반이 적합하지만, 애플리케이션 타임아웃과 재시도 설계가 중복 처리 문제를 만들 수 있어 멱등성도 고려해야 합니다.","[[ICMP]], [[Ping]], [[UDP]], [[3-Way Handshake]], [[IP]]",05-08-산업은행-기출.md; 04-IT-필기-핵심정리.md; 08-03-HTTP-DNS-TLS.md,"네트워크 문제에서는 TCP의 정의만 쓰지 말고 관련 개념(ICMP, Ping, UDP)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,상,중,/api/concept-images/CS-319.svg,"TCP(네트워크)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: ICMP, Ping, UDP",,,0
CS-320,TLS,Transport Layer Security,네트워크,T,T,TLS는 애플리케이션 통신 위에 인증·암호화·무결성 보호를 제공해 HTTPS 등 안전한 전송 채널을 만드는 프로토콜입니다.,"의미: TLS는 Transport Layer Security로, 클라이언트와 서버가 암호화 통신을 시작하기 전에 버전, 암호군, 인증서, 키 교환을 협상하고 이후 대칭키로 데이터를 보호합니다. SSL의 후속 표준이며 현대 HTTPS의 보안 기반입니다. 활용: 웹, 메일, API, VPN 일부, 내부 서비스 간 통신에 쓰입니다. TLS는 서버 인증과 전송 구간 보호를 제공하지만, 서버에 도착한 뒤의 저장 데이터나 애플리케이션 취약점까지 해결하지는 않습니다. 금융권에서는 TLS 1.2 이상, 안전한 cipher suite, 인증서 만료 관리, 개인키 보호, 중간자 프록시 사용 시 신뢰 체인 관리가 중요합니다. 면접에서는 공개키는 인증·키 교환, 대칭키는 본문 암호화에 쓰인다고 설명하면 좋습니다.","[[재귀 질의]], [[반복 질의]], [[SSL]], [[대칭키 암호]], [[TCP]]",08-03-HTTP-DNS-TLS.md; 02-01-기본-전제와-일정.md; 05-14-02-한국은행-2019-컴퓨터공학-학술-파트-II.md,"네트워크 문제에서는 TLS의 정의만 쓰지 말고 관련 개념(재귀 질의, 반복 질의, SSL)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",O,상,상,/api/concept-images/CS-320.svg,"TLS(네트워크)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: 재귀 질의, 반복 질의, SSL",,,0
CS-321,트로이목마,Trojan Horse,보안,T,ㅌ,트로이목마는 정상 프로그램처럼 위장해 사용자가 실행하게 만든 뒤 정보 탈취나 원격 제어 같은 악성 행위를 수행하는 악성코드입니다.,"의미: 트로이목마는 유용한 프로그램, 문서, 업데이트, 보안 도구처럼 보이지만 내부에 악성 기능을 숨긴 악성코드입니다. 바이러스처럼 스스로 파일을 감염시키는 것이 핵심은 아니고, 웜처럼 자동 전파가 필수도 아닙니다. 사용자의 신뢰와 실행을 이용한다는 점이 특징입니다. 활용: 백도어 설치, 키로깅, 인증정보 탈취, 추가 악성코드 다운로드, 랜섬웨어 유포에 쓰입니다. 금융권에서는 업무 메일 첨부, 위장 설치 파일, 원격지원 도구 악용이 위험합니다. 대응은 실행 파일 통제, 코드 서명 검증, EDR, 메일 샌드박스, 최소 권한, 사용자 교육입니다. 면접에서는 사회공학과 결합되는 경우가 많다고 설명하면 좋습니다.","[[바이러스]], [[웜]], [[랜섬웨어]], [[피싱]], [[인증]]",04-04-네트워크-프로토콜-보안.md; 05-12-보안-기출-모음.md,"보안 문제에서는 트로이목마의 정의만 쓰지 말고 관련 개념(바이러스, 웜, 랜섬웨어)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,중,중,/api/concept-images/CS-321.svg,"트로이목마(보안)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: 바이러스, 웜, 랜섬웨어",,,0
CS-322,튜플,Tuple,데이터베이스,T,ㅌ,"튜플은 릴레이션의 한 행에 해당하는 속성 값들의 묶음으로, 특정 개체나 사건에 대한 하나의 사실 상태를 표현하는 데이터 단위입니다.","의미: 튜플은 릴레이션 스키마의 각 속성에 대응하는 값들의 집합이며 SQL 테이블의 행에 가깝다. 관계 모델에서는 튜플 순서가 의미 없고, 각 값은 해당 속성의 도메인과 제약을 만족해야 한다. 활용: 고객 한 명, 계좌 하나, 거래 한 건처럼 업무에서 식별 가능한 단위를 튜플로 모델링한다. 한 튜플에 여러 사건이나 반복 값을 넣으면 제1정규형 위반과 이상 현상이 생긴다. 면접에서는 튜플 수를 카디널리티, 속성 수를 차수라고 구분해 말하면 기본 개념을 정확히 전달할 수 있다.","[[인스턴스]], [[릴레이션]], [[속성]], [[도메인]], [[SQL]]",05-14-06-한국은행-2022-컴퓨터공학-학술-파트-I.md; 05-08-산업은행-기출.md; 07-01-01-릴레이션-튜플-속성.md,"데이터베이스 문제에서는 튜플의 정의만 쓰지 말고 관련 개념(인스턴스, 릴레이션, 속성)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",O,상,중,/api/concept-images/CS-322.svg,"튜플(데이터베이스)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: 인스턴스, 릴레이션, 속성",,,0
CS-323,UML,UML,소프트웨어공학,U,U,"UML은 소프트웨어 구조와 동작을 표준 다이어그램으로 표현해 개발자, 업무 담당자, 운영자가 설계 의도를 공유하도록 돕는 모델링 언어입니다.","의미: UML은 객체지향 시스템의 구조, 행위, 상호작용을 표현하기 위한 표준 모델링 언어다. 클래스, 시퀀스, 유스케이스, 상태, 활동 다이어그램처럼 목적별 표기법을 제공하지만 코드 생성을 위한 도구로만 보는 것은 좁은 이해다. 활용: 금융 프로젝트에서 복잡한 업무 흐름, 시스템 간 연동, 권한 구조를 개발자와 업무 담당자가 같은 그림으로 논의하는 데 유용하다. 모든 것을 상세히 그리면 산출물 관리 비용이 커지므로 의사결정과 커뮤니케이션에 필요한 다이어그램을 선택하고 실제 구현과의 불일치를 관리해야 한다.","[[비기능 요구사항]], [[유스케이스]], [[클래스 다이어그램]], [[시퀀스 다이어그램]], [[테스트]]",05-14-06-한국은행-2022-컴퓨터공학-학술-파트-I.md; 11-01-개발방법론.md,"소프트웨어공학 문제에서는 UML의 정의만 쓰지 말고 관련 개념(비기능 요구사항, 유스케이스, 클래스 다이어그램)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",O,중,중,/api/concept-images/CS-323.svg,"UML(소프트웨어공학)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: 비기능 요구사항, 유스케이스, 클래스 다이어그램",,,0
CS-324,과소적합,Underfitting,인공지능·데이터,U,ㄱ,과소적합은 모델이 데이터의 기본 패턴도 충분히 학습하지 못해 훈련과 검증 성능이 모두 낮은 상태입니다.,"의미: 과소적합은 모델이 너무 단순하거나 특성이 부족하거나 학습이 충분하지 않아 실제 관계를 표현하지 못하는 현상이다. 과적합과 달리 훈련 데이터에서도 오차가 크며 편향이 높은 모델에서 자주 나타난다. 활용: 선형 모델로 복잡한 비선형 신용 패턴을 설명하려 할 때 발생할 수 있다. 해결에는 모델 복잡도 증가, 특성 공학, 학습 시간 확대, 정규화 완화가 있다. 다만 무작정 복잡도를 높이면 과적합으로 넘어갈 수 있어 교차 검증과 학습 곡선으로 균형을 확인해야 한다.","[[추천 시스템]], [[과적합]], [[정규화 기법]], [[교차 검증]], [[머신러닝]]",16-인공지능-기계학습.md,"인공지능·데이터 문제에서는 과소적합의 정의만 쓰지 말고 관련 개념(추천 시스템, 과적합, 정규화 기법)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,중,중,/api/concept-images/CS-324.svg,"과소적합(인공지능·데이터)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: 추천 시스템, 과적합, 정규화 기법",,,0
CS-325,UNDO,UNDO,데이터베이스,U,U,UNDO는 트랜잭션 실패나 롤백 시 미완료 변경을 이전 상태로 되돌려 원자성과 일관성을 회복하는 로그 기반 데이터 복구 작업입니다.,"의미: UNDO는 아직 커밋되지 않았거나 명시적으로 취소된 트랜잭션의 변경을 이전 값으로 되돌리는 복구 절차다. 변경 전 값을 로그나 undo 영역에 보관해 롤백, 장애 복구, MVCC의 과거 버전 읽기에 활용한다. 활용: 이체 중 출금은 되었지만 입금 전에 오류가 나면 UNDO가 출금 변경을 되돌려 일부 반영 상태를 막는다. REDO가 커밋된 변경을 다시 적용해 지속성을 보장한다면, UNDO는 미커밋 변경을 제거해 원자성을 보장한다. 오래 열린 트랜잭션은 undo 공간을 압박할 수 있다.","[[회복]], [[로그]], [[REDO]], [[체크포인트]], [[SQL]]",05-08-산업은행-기출.md; 07-04-트랜잭션과-회복.md; 05-10-데이터베이스-기출-모음.md,"데이터베이스 문제에서는 UNDO의 정의만 쓰지 말고 관련 개념(회복, 로그, REDO)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,상,중,/api/concept-images/CS-325.svg,"UNDO(데이터베이스)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: 회복, 로그, REDO",,,0
CS-326,단위 테스트,Unit Test,소프트웨어공학,U,ㄷ,단위 테스트는 함수나 클래스 같은 가장 작은 코드 단위가 독립적으로 기대한 결과를 내는지 빠르게 검증해 결함 위치를 좁히는 테스트입니다.,"의미: 단위 테스트는 개별 함수, 메서드, 클래스가 의존성을 통제한 상태에서 정확히 동작하는지 확인한다. 통합 테스트보다 범위가 작아 빠르고 원인 추적이 쉽지만, 외부 시스템과 실제 연결 문제는 검증하지 못한다. 활용: 이자 계산, 수수료 산정, 입력값 검증, 권한 판단처럼 순수 업무 규칙을 테스트하기 좋다. 금융 시스템에서는 경계값, 반올림, 날짜 계산, 예외 조건을 꼼꼼히 넣어야 하며, DB나 네트워크 의존은 목이나 테스트 더블로 분리하되 과도한 목은 실제 동작과 다른 안전감을 줄 수 있다.","[[MVC]], [[테스트]], [[통합 테스트]], [[시스템 테스트]], [[형상 관리]]",11-02-02-단위-통합-인수테스트.md; 04-05-자료구조-알고리즘-DB-금융IT.md; 05-14-29-한국은행-2026-컴퓨터공학-학술-4-소프트웨어-공학.md,"소프트웨어공학 문제에서는 단위 테스트의 정의만 쓰지 말고 관련 개념(MVC, 테스트, 통합 테스트)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",O,상,중,/api/concept-images/CS-326.svg,"단위 테스트(소프트웨어공학)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: MVC, 테스트, 통합 테스트",,,0
CS-327,비지도학습,Unsupervised Learning,인공지능·데이터,U,ㅂ,"비지도학습은 정답 라벨 없이 데이터의 구조, 군집, 잠재 요인, 이상 패턴을 찾아 탐색과 표현 학습에 쓰는 방법입니다.","의미: 비지도학습은 입력 데이터만으로 유사한 사례를 묶거나 차원을 줄이고 숨은 구조를 찾는다. 군집화, 차원 축소, 연관 규칙, 이상 탐지가 대표적이며 지도학습처럼 정답과 오차를 직접 비교하지 않는다. 활용: 고객 세분화, 신규 사기 유형 탐색, 문서 주제 발견에 유용하다. 하지만 결과의 의미는 도메인 검증이 필요하고, 군집 수나 거리 척도 선택에 따라 해석이 달라진다. 면접에서는 지도학습과 달리 평가가 어렵고 비즈니스 목적에 맞는 후속 검증이 중요하다고 설명하면 좋다.","[[머신러닝]], [[지도학습]], [[강화학습]], [[분류]], [[훈련 데이터]]",02-01-기본-전제와-일정.md; 16-인공지능-기계학습.md; 04-01-빅데이터-블록체인-머신러닝.md,"인공지능·데이터 문제에서는 비지도학습의 정의만 쓰지 말고 관련 개념(머신러닝, 지도학습, 강화학습)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,상,중,/api/concept-images/CS-327.svg,"비지도학습(인공지능·데이터)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: 머신러닝, 지도학습, 강화학습",,,0
CS-328,유스케이스,Use Case,소프트웨어공학,U,ㅇ,유스케이스는 사용자가 목표를 달성하기 위해 시스템과 상호작용하는 기본·예외 시나리오를 정리해 요구사항 경계를 드러내는 표현입니다.,"의미: 유스케이스는 액터가 시스템을 통해 어떤 목표를 이루는지, 기본 흐름과 대안·예외 흐름이 무엇인지 설명한다. 단순 기능 목록보다 사용자 관점의 목적과 시스템 경계를 드러내는 데 강하다. 활용: 계좌이체 유스케이스라면 로그인한 고객, 이체 정보 입력, 한도 확인, FDS 점검, 결과 통지, 잔액 부족·인증 실패 흐름을 포함한다. 너무 화면 절차만 쓰면 UI 명세가 되고, 너무 추상적이면 개발 기준이 되지 않으므로 수용 기준과 비기능 요구사항을 함께 연결해야 한다.","[[기능 요구사항]], [[비기능 요구사항]], [[UML]], [[클래스 다이어그램]], [[테스트]]",11-02-01-블랙박스와-화이트박스.md; 11-01-개발방법론.md; 11-소프트웨어공학.md,"소프트웨어공학 문제에서는 유스케이스의 정의만 쓰지 말고 관련 개념(기능 요구사항, 비기능 요구사항, UML)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,중,중,/api/concept-images/CS-328.svg,"유스케이스(소프트웨어공학)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: 기능 요구사항, 비기능 요구사항, UML",,,0
